id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_profile_id,host_profile_url,host_name,host_since,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,price_quote_checkin_date,price_quote_checkout_date,price_quote_total_price,price_quote_price_per_night,price_quote_raw,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1424452540373293477,https://www.airbnb.com/rooms/1424452540373293477,20260629151954,2026-07-02,previous scrape,Superior patio room,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1424452540373293477/original/394fcd48-69e5-4ad9-bd19-b98db0189ea4.jpeg,696337316,https://www.airbnb.com/users/show/696337316,1470734240716462126,https://www.airbnb.com/users/profile/1470734240716462126,Hotel Mi Rochor,,1,1,1,1,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/84da6381-dca0-4414-8d5a-6651c015181d.jpeg?aki_policy=profile_x_medium,,18,,None,t,t,,Rochor,Central Region,1.30393,103.85129,Room in hotel,Private room,2,,1 private bath,,,"[""Coffee maker"", ""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Paid parking on premises"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Wifi"", ""Breakfast for purchase"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Bed linens"", ""Hot water"", ""Room-darkening shades""]",$175.16,2026-07-03,2026-07-04,175.16,175.16,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""175.16"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""175.16"", ""nightly_subtotal"": ""175.16"", ""discounted_subtotal"": null, ""raw_price_line_items"": [{""amount"": ""175.16"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $175.16 SGD"", ""price_string"": ""$175.16 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-03"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-04""}}",1,731,1,1,28,731,1.0,45.3,,f,26,56,86,356,2026-07-02,1,1,0,174,1,6,1051,2025-10-30,2025-10-30,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,,5,0,5,0,0.12
1424453240122424899,https://www.airbnb.com/rooms/1424453240122424899,20260629151954,2026-07-02,previous scrape,Superior queen balcony room,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1424453240122424899/original/9b48ffee-5015-4d31-a54a-90b203911235.jpeg,696337650,https://www.airbnb.com/users/show/696337650,1468018053729533497,,Hotel Mi Bencoolen,,1,1,1,1,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/c303c0f0-4898-4fc7-8560-b709569598b3.jpeg?aki_policy=profile_x_medium,,12,,None,t,t,,Rochor,Central Region,1.2990073,103.8499896,Room in hotel,Private room,2,,1 private bath,,,"[""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Paid parking on premises"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Wifi"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Iron"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Smoke alarm""]",$208.53,2026-07-03,2026-07-04,208.53,208.53,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""208.53"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""208.53"", ""nightly_subtotal"": ""208.53"", ""discounted_subtotal"": null, ""raw_price_line_items"": [{""amount"": ""208.53"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $208.53 SGD"", ""price_string"": ""$208.53 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-03"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-04""}}",1,731,1,1,28,731,1.0,47.3,,f,26,56,86,354,2026-07-02,2,2,1,172,0,12,2502,2026-05-09,2026-06-05,2.5,3.0,3.0,3.0,3.0,3.0,3.0,,,7,0,7,0,1.09
1424453410413643540,https://www.airbnb.com/rooms/1424453410413643540,20260629151954,2026-07-02,previous scrape,Superior twin room,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1424453410413643540/original/50dfe146-d590-4fa2-a2f1-4164c201e9b5.jpeg,696337650,https://www.airbnb.com/users/show/696337650,1468018053729533497,,Hotel Mi Bencoolen,,1,1,1,1,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/c303c0f0-4898-4fc7-8560-b709569598b3.jpeg?aki_policy=profile_x_medium,,12,,None,t,t,,Rochor,Central Region,1.29901,103.84999,Room in hotel,Private room,2,,1 private bath,,,"[""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Paid parking on premises"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Wifi"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Iron"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Smoke alarm""]",$208.53,2026-07-03,2026-07-04,208.53,208.53,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""208.53"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""208.53"", ""nightly_subtotal"": ""208.53"", ""discounted_subtotal"": null, ""raw_price_line_items"": [{""amount"": ""208.53"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $208.53 SGD"", ""price_string"": ""$208.53 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-03"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-04""}}",1,731,1,1,28,731,1.0,72.3,,f,16,43,73,341,2026-07-02,11,11,1,159,5,66,13763,2025-10-16,2026-06-15,4.73,4.73,4.64,4.91,4.64,4.91,4.64,,,7,0,7,0,1.27
1424453733537150565,https://www.airbnb.com/rooms/1424453733537150565,20260629151954,2026-07-02,previous scrape,Triple room,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1424453733537150565/original/eb30c207-fdf1-442e-ae0c-2ddca6430b66.jpeg,696337650,https://www.airbnb.com/users/show/696337650,1468018053729533497,https://www.airbnb.com/users/profile/1468018053729533497,Hotel Mi Bencoolen,,1,1,1,1,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/c303c0f0-4898-4fc7-8560-b709569598b3.jpeg?aki_policy=profile_x_medium,,12,,None,t,t,,Rochor,Central Region,1.29901,103.84999,Room in hotel,Private room,3,,1 private bath,,,"[""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Paid parking on premises"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Wifi"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Iron"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Smoke alarm""]",$208.53,2026-07-07,2026-07-08,208.53,208.53,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""208.53"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""208.53"", ""nightly_subtotal"": ""208.53"", ""discounted_subtotal"": null, ""raw_price_line_items"": [{""amount"": ""208.53"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $208.53 SGD"", ""price_string"": ""$208.53 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-07"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-08""}}",1,731,1,1,28,731,1.0,87.7,,f,7,36,66,334,2026-07-02,0,0,0,152,0,0,0,,,,,,,,,,,,7,0,7,0,
1424453896291727850,https://www.airbnb.com/rooms/1424453896291727850,20260629151954,2026-07-02,previous scrape,Family room,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1424453896291727850/original/21c2fe1a-c318-481e-94a0-a59703fe08d3.jpeg,696337650,https://www.airbnb.com/users/show/696337650,1468018053729533497,https://www.airbnb.com/users/profile/1468018053729533497,Hotel Mi Bencoolen,,1,1,1,1,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/c303c0f0-4898-4fc7-8560-b709569598b3.jpeg?aki_policy=profile_x_medium,,12,,None,t,t,,Rochor,Central Region,1.29901,103.84999,Room in hotel,Private room,4,,1 private bath,,,"[""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Paid parking on premises"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Wifi"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Iron"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Smoke alarm""]",$179.33,2026-07-12,2026-07-13,179.33,179.33,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""179.33"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""179.33"", ""nightly_subtotal"": ""179.33"", ""discounted_subtotal"": null, ""raw_price_line_items"": [{""amount"": ""179.33"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $179.33 SGD"", ""price_string"": ""$179.33 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-12"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-13""}}",1,731,1,1,28,731,1.0,176.3,,f,5,14,38,288,2026-07-02,0,0,0,107,0,0,0,,,,,,,,,,,,7,0,7,0,
1425148666145769141,https://www.airbnb.com/rooms/1425148666145769141,20260629151954,2026-07-02,previous scrape,"Amara Sanctuary Sentosa, Verandah studio",,,https://a0.muscache.com/pictures/prohost-api/Hosting-1425148666145769141/original/58152310-fa2f-4c6b-a857-ad9d0648dffb.jpeg,696528369,https://www.airbnb.com/users/show/696528369,,,,,,,,,,,,,,,,,,,,None,,,,Southern Islands,Central Region,1.25173,103.8221,Room in hotel,Private room,2,,1 private bath,,,"[""Hangers"", ""Spa services"", ""Coffee maker"", ""Shampoo"", ""Air conditioning"", ""Conditioner"", ""TV"", ""Elevator"", ""Self check-in"", ""Essentials"", ""Pool"", ""Luggage dropoff allowed"", ""Gym"", ""Wifi"", ""Breakfast for purchase"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Iron"", ""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Smoke alarm""]",$508.00,2026-07-05,2026-07-06,508.00,508.00,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""508.00"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": ""127.00"", ""price_per_night"": ""508.00"", ""nightly_subtotal"": ""635.00"", ""discounted_subtotal"": ""508.00"", ""raw_price_line_items"": [{""amount"": ""635.00"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $635.00 SGD"", ""price_string"": ""$635.00 SGD""}, {""amount"": ""-127.00"", ""item_type"": ""discount_amount"", ""description"": ""Special offer"", ""price_string"": ""-$127.00 SGD""}, {""amount"": ""508.00"", ""item_type"": ""discounted_subtotal"", ""description"": ""Price after discount"", ""price_string"": ""$508.00 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-05"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-06""}}",1,731,1,1,28,731,1.0,51.1,,f,17,47,77,352,2026-07-02,0,0,0,170,0,0,0,,,,,,,,,,,,1,0,1,0,
1425190803665246013,https://www.airbnb.com/rooms/1425190803665246013,20260629151954,2026-06-29,city scrape,Luxurious 3 bedroom apt,"Featuring an outdoor pool, the apartment offers modern and stylish accommodation with free WiFi access in the entire property.<br /><br />Elegantly furnished, air-conditioned apartments come with a work desk, wardrobe, a flat-screen cable TV and sofa seating area. Microwave, fridge and iron are also included. Offering a shower facility, en suite bathroom also has a hairdryer, slippers and free toiletries.<br /><br />Laundry is available , will provide 2 tokens per week",,https://a0.muscache.com/pictures/miso/Hosting-1404298663888384322/original/124714d6-761b-4fd5-bb5c-1276f1e0aaaf.jpeg,238891646,https://www.airbnb.com/users/show/238891646,1463258524593591157,https://www.airbnb.com/users/profile/1463258524593591157,Neha,,7,5,7,4,"Uttar Pradesh, India","I have been into Hospitality since long and can assure you the best of services for my guest.

I am available at all times",,,,f,,https://a0.muscache.com/im/pictures/user/59baa2d3-7dff-4854-b4d5-7d58a725645d.jpg?aki_policy=profile_x_medium,,131,,None,t,t,,Bukit Merah,Central Region,1.2904515408316566,103.83235743835866,Entire rental unit,Entire home/apt,7,3.0,3 baths,3,4,"[""Wifi"", ""Refrigerator"", ""Hot water kettle"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Bed linens"", ""Hot water"", ""Microwave"", ""Exercise equipment"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Pool"", ""Hair dryer"", ""Cooking basics"", ""Hangers"", ""Fire extinguisher"", ""Free parking on premises"", ""Smoke alarm""]",$905.33,2026-07-01,2026-07-07,5432.00,905.33,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""5432"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""905.3333333333333333333333333"", ""nightly_subtotal"": ""5432.00"", ""discounted_subtotal"": ""5432.00"", ""raw_price_line_items"": [{""amount"": ""5432.00"", ""item_type"": ""nightly_subtotal"", ""description"": ""6 nights x $905.33 SGD"", ""price_string"": ""$5,432.00 SGD""}, {""amount"": ""5432.00"", ""item_type"": ""discounted_subtotal"", ""description"": ""Price after discount"", ""price_string"": ""$5,432.00 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-01"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-07""}}",6,365,6,6,365,365,6.0,365.0,,t,28,58,88,363,2026-06-29,1,1,0,184,1,12,10864,2025-10-11,2025-10-11,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Authorised Serviced Apartment,,131,130,1,0,0.11
1425850105736531154,https://www.airbnb.com/rooms/1425850105736531154,20260629151954,2026-06-29,city scrape,1 New Comfy 2QB-Studio Apt @ Somerset/Orchard Area,"The studio apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyNTg1MDEwNTczNjUzMTE1NA==/original/b041df11-0e89-40bc-874f-5bfe4bbc72af.jpeg,109333133,https://www.airbnb.com/users/show/109333133,1467323641148121220,https://www.airbnb.com/users/profile/1467323641148121220,Pat,,9,5,9,5,Singapore,,,,,f,,https://a0.muscache.com/im/pictures/user/c67de804-dc7b-4c7c-b19f-f0895f219531.jpg?aki_policy=profile_x_medium,,73,,None,t,t,,River Valley,Central Region,1.29472,103.83948,Entire serviced apartment,Entire home/apt,6,1.0,1 bath,1,2,"[""Wifi"", ""Bidet"", ""Iron"", ""Refrigerator"", ""Stove"", ""Self check-in"", ""Hot water kettle"", ""Building staff"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Essentials"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hot water"", ""Dryer"", ""Microwave"", ""Dishes and silverware"", ""Dedicated workspace"", ""Long term stays allowed"", ""Dining table"", ""Hair dryer"", ""Clothing storage"", ""Hangers"", ""Smoke alarm"", ""Elevator""]",$322.00,2026-06-30,2026-07-01,322.00,322.00,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""322"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""322"", ""nightly_subtotal"": ""321.68"", ""discounted_subtotal"": ""321.68"", ""raw_price_line_items"": [{""amount"": ""321.68"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $321.68 SGD"", ""price_string"": ""$321.68 SGD""}, {""amount"": ""321.68"", ""item_type"": ""discounted_subtotal"", ""description"": ""Price after discount"", ""price_string"": ""$321.68 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-06-30"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-01""}}",1,365,1,6,365,365,3.4,365.0,,t,17,45,75,342,2026-06-29,5,5,0,167,2,30,9660,2025-12-27,2026-04-16,4.6,4.6,4.6,4.4,4.8,4.4,4.4,Exempt,,73,56,17,0,0.81
1425859886450862222,https://www.airbnb.com/rooms/1425859886450862222,20260629151954,2026-06-29,city scrape,New Cozy 2QB Studio Apt @ Somerset/Orchard Area,"The studio apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyNTg1OTg4NjQ1MDg2MjIyMg==/original/0f1067a1-04a9-4d2d-a5be-e37e0c742918.jpeg,109333133,https://www.airbnb.com/users/show/109333133,1467323641148121220,https://www.airbnb.com/users/profile/1467323641148121220,Pat,,9,5,9,5,Singapore,,,,,f,,https://a0.muscache.com/im/pictures/user/c67de804-dc7b-4c7c-b19f-f0895f219531.jpg?aki_policy=profile_x_medium,,73,,None,t,t,,River Valley,Central Region,1.2948113636993215,103.84008960936521,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,1,2,"[""Wifi"", ""Bidet"", ""Iron"", ""Refrigerator"", ""Stove"", ""Self check-in"", ""Hot water kettle"", ""Building staff"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Essentials"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hot water"", ""Dryer"", ""Microwave"", ""Dishes and silverware"", ""Dedicated workspace"", ""Long term stays allowed"", ""Dining table"", ""Hair dryer"", ""Clothing storage"", ""Hangers"", ""Smoke alarm"", ""Elevator""]",$297.32,2026-07-17,2026-07-23,1783.89,297.32,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""1783.89"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": ""390.80"", ""price_per_night"": ""297.315"", ""nightly_subtotal"": ""2174.69"", ""discounted_subtotal"": ""1783.89"", ""raw_price_line_items"": [{""amount"": ""2174.69"", ""item_type"": ""nightly_subtotal"", ""description"": ""6 nights x $362.45 SGD"", ""price_string"": ""$2,174.69 SGD""}, {""amount"": ""-390.80"", ""item_type"": ""discount_amount"", ""description"": ""Special offer"", ""price_string"": ""-$390.80 SGD""}, {""amount"": ""1783.89"", ""item_type"": ""discounted_subtotal"", ""description"": ""Price after discount"", ""price_string"": ""$1,783.89 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-07-17"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-23""}}",6,365,6,6,365,365,6.0,365.0,,t,19,49,79,337,2026-06-29,2,1,0,162,2,12,3568,2025-06-27,2025-07-12,4.5,4.5,5.0,4.5,4.5,4.0,4.5,Authorised Serviced Apartment,,73,56,17,0,0.16
1425869806039287535,https://www.airbnb.com/rooms/1425869806039287535,20260629151954,2026-06-29,city scrape,1. New Family Cozy 2QB Studio-Somerset/OrchardArea,"The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyNTg2OTgwNjAzOTI4NzUzNQ==/original/b8494c95-d7aa-4234-8574-b5f1e4b6e8a6.jpeg,109333133,https://www.airbnb.com/users/show/109333133,1467323641148121220,https://www.airbnb.com/users/profile/1467323641148121220,Pat,,9,5,9,5,Singapore,,,,,f,,https://a0.muscache.com/im/pictures/user/c67de804-dc7b-4c7c-b19f-f0895f219531.jpg?aki_policy=profile_x_medium,,73,,None,t,t,,River Valley,Central Region,1.294946548880082,103.84021397601423,Entire serviced apartment,Entire home/apt,6,1.0,1 bath,1,2,"[""Wifi"", ""Bidet"", ""Iron"", ""Refrigerator"", ""Stove"", ""Self check-in"", ""Hot water kettle"", ""Building staff"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Essentials"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hot water"", ""Dryer"", ""Microwave"", ""Dishes and silverware"", ""Dedicated workspace"", ""Long term stays allowed"", ""Dining table"", ""Hair dryer"", ""Clothing storage"", ""Hangers"", ""Smoke alarm"", ""Elevator""]",$318.00,2026-06-30,2026-07-01,318.00,318.00,"{""quote"": {""taxes"": null, ""currency"": ""SGD"", ""date_match"": null, ""service_fee"": null, ""total_price"": ""318"", ""cleaning_fee"": null, ""is_available"": true, ""discount_amount"": null, ""price_per_night"": ""318"", ""nightly_subtotal"": ""317.36"", ""discounted_subtotal"": ""317.36"", ""raw_price_line_items"": [{""amount"": ""317.36"", ""item_type"": ""nightly_subtotal"", ""description"": ""1 night x $317.36 SGD"", ""price_string"": ""$317.36 SGD""}, {""amount"": ""317.36"", ""item_type"": ""discounted_subtotal"", ""description"": ""Price after discount"", ""price_string"": ""$317.36 SGD""}], ""returned_checkin_date"": null, ""requested_checkin_date"": ""2026-06-30"", ""returned_checkout_date"": null, ""requested_checkout_date"": ""2026-07-01""}}",1,365,1,6,365,365,3.8,365.0,,t,20,50,80,347,2026-06-29,0,0,0,172,0,0,0,,,,,,,,,,Exempt,,73,56,17,0,
